Province ID,Province,Nationality ID,Nationality,Sex ID,Sex,Year,Population
10,Jazan,3,Total,1,Male,2013,688802.0
10,Jazan,3,Total,1,Male,2014,705133.0
10,Jazan,3,Total,1,Male,2015,744964.0
10,Jazan,3,Total,1,Male,2016,774052.0
10,Jazan,3,Total,1,Male,2017,771241.0
10,Jazan,3,Total,1,Male,2018,752192.0
10,Jazan,3,Total,1,Male,2019,749087.0
10,Jazan,3,Total,1,Male,2020,781379.0
10,Jazan,3,Total,1,Male,2021,764060.0
10,Jazan,3,Total,1,Male,2022,800579.0
10,Jazan,3,Total,2,Female,2010,468339.0
10,Jazan,3,Total,2,Female,2011,478758.0
10,Jazan,3,Total,2,Female,2012,489690.0
10,Jazan,3,Total,2,Female,2013,505093.0
10,Jazan,3,Total,2,Female,2014,518591.0
10,Jazan,3,Total,2,Female,2015,532928.0
10,Jazan,3,Total,2,Female,2016,545628.0
10,Jazan,3,Total,2,Female,2017,555673.0
10,Jazan,3,Total,2,Female,2018,558486.0
10,Jazan,3,Total,2,Female,2019,566030.0
10,Jazan,3,Total,2,Female,2020,588762.0
10,Jazan,3,Total,2,Female,2021,591039.0
10,Jazan,3,Total,2,Female,2022,604418.0
10,Jazan,3,Total,3,Total,2010,1062495.0
10,Jazan,3,Total,3,Total,2011,1102242.0
10,Jazan,3,Total,3,Total,2012,1141642.0
10,Jazan,3,Total,3,Total,2013,1193895.0
10,Jazan,3,Total,3,Total,2014,1223724.0
10,Jazan,3,Total,3,Total,2015,1277892.0
10,Jazan,3,Total,3,Total,2016,1319680.0
10,Jazan,3,Total,3,Total,2017,1326914.0
10,Jazan,3,Total,3,Total,2018,1310678.0
10,Jazan,3,Total,3,Total,2019,1315117.0
10,Jazan,3,Total,3,Total,2020,1370141.0
10,Jazan,3,Total,3,Total,2021,1355099.0
10,Jazan,3,Total,3,Total,2022,1404997.0
11,Najran,1,Saudi,1,Male,2010,151112.0
11,Najran,1,Saudi,1,Male,2011,154018.0
11,Najran,1,Saudi,1,Male,2012,157421.0
11,Najran,1,Saudi,1,Male,2013,161411.0
11,Najran,1,Saudi,1,Male,2014,166042.0
11,Najran,1,Saudi,1,Male,2015,170333.0
11,Najran,1,Saudi,1,Male,2016,174112.0
11,Najran,1,Saudi,1,Male,2017,177411.0
11,Najran,1,Saudi,1,Male,2018,181278.0
11,Najran,1,Saudi,1,Male,2019,185427.0
11,Najran,1,Saudi,1,Male,2020,190039.0
11,Najran,1,Saudi,1,Male,2021,193787.0
11,Najran,1,Saudi,1,Male,2022,197668.0
11,Najran,1,Saudi,2,Female,2010,150396.0
11,Najran,1,Saudi,2,Female,2011,153469.0
11,Najran,1,Saudi,2,Female,2012,156915.0
11,Najran,1,Saudi,2,Female,2013,160858.0
11,Najran,1,Saudi,2,Female,2014,165373.0
11,Najran,1,Saudi,2,Female,2015,169708.0
11,Najran,1,Saudi,2,Female,2016,173674.0
11,Najran,1,Saudi,2,Female,2017,177215.0
11,Najran,1,Saudi,2,Female,2018,181060.0
11,Najran,1,Saudi,2,Female,2019,185115.0
11,Najran,1,Saudi,2,Female,2020,189598.0
11,Najran,1,Saudi,2,Female,2021,193396.0
11,Najran,1,Saudi,2,Female,2022,197308.0
11,Najran,1,Saudi,3,Total,2010,301508.0
11,Najran,1,Saudi,3,Total,2011,307487.0
11,Najran,1,Saudi,3,Total,2012,314336.0
11,Najran,1,Saudi,3,Total,2013,322269.0
11,Najran,1,Saudi,3,Total,2014,331415.0
11,Najran,1,Saudi,3,Total,2015,340041.0
11,Najran,1,Saudi,3,Total,2016,347786.0
11,Najran,1,Saudi,3,Total,2017,354626.0
11,Najran,1,Saudi,3,Total,2018,362338.0
11,Najran,1,Saudi,3,Total,2019,370542.0
11,Najran,1,Saudi,3,Total,2020,379637.0
11,Najran,1,Saudi,3,Total,2021,387183.0
11,Najran,1,Saudi,3,Total,2022,394976.0
11,Najran,2,Non Saudi,1,Male,2010,91283.0
11,Najran,2,Non Saudi,1,Male,2011,102120.0
11,Najran,2,Non Saudi,1,Male,2012,112311.0
11,Najran,2,Non Saudi,1,Male,2013,125778.0
11,Najran,2,Non Saudi,1,Male,2014,129767.0
11,Najran,2,Non Saudi,1,Male,2015,144817.0
11,Najran,2,Non Saudi,1,Male,2016,156000.0
11,Najran,2,Non Saudi,1,Male,2017,153138.0
11,Najran,2,Non Saudi,1,Male,2018,141644.0
11,Najran,2,Non Saudi,1,Male,2019,136969.0
11,Najran,2,Non Saudi,1,Male,2020,148729.0
11,Najran,2,Non Saudi,1,Male,2021,137194.0
11,Najran,2,Non Saudi,1,Male,2022,152265.0
11,Najran,2,Non Saudi,2,Female,2010,31040.0
11,Najran,2,Non Saudi,2,Female,2011,32654.0
11,Najran,2,Non Saudi,2,Female,2012,34155.0
11,Najran,2,Non Saudi,2,Female,2013,36829.0
11,Najran,2,Non Saudi,2,Female,2014,38338.0
11,Najran,2,Non Saudi,2,Female,2015,40343.0
11,Najran,2,Non Saudi,2,Female,2016,42172.0
11,Najran,2,Non Saudi,2,Female,2017,43408.0
11,Najran,2,Non Saudi,2,Female,2018,41338.0
11,Najran,2,Non Saudi,2,Female,2019,40726.0
11,Najran,2,Non Saudi,2,Female,2020,45978.0
11,Najran,2,Non Saudi,2,Female,2021,43156.0
11,Najran,2,Non Saudi,2,Female,2022,45059.0
11,Najran,2,Non Saudi,3,Total,2010,122323.0
11,Najran,2,Non Saudi,3,Total,2011,134774.0
11,Najran,2,Non Saudi,3,Total,2012,146466.0
11,Najran,2,Non Saudi,3,Total,2013,162607.0
11,Najran,2,Non Saudi,3,Total,2014,168105.0
11,Najran,2,Non Saudi,3,Total,2015,185160.0
11,Najran,2,Non Saudi,3,Total,2016,198172.0
11,Najran,2,Non Saudi,3,Total,2017,196546.0
11,Najran,2,Non Saudi,3,Total,2018,182982.0
11,Najran,2,Non Saudi,3,Total,2019,177695.0
11,Najran,2,Non Saudi,3,Total,2020,194707.0
11,Najran,2,Non Saudi,3,Total,2021,180350.0
11,Najran,2,Non Saudi,3,Total,2022,197324.0
11,Najran,3,Total,1,Male,2010,242395.0
11,Najran,3,Total,1,Male,2011,256138.0
11,Najran,3,Total,1,Male,2012,269732.0
11,Najran,3,Total,1,Male,2013,287189.0
11,Najran,3,Total,1,Male,2014,295809.0
11,Najran,3,Total,1,Male,2015,315150.0
11,Najran,3,Total,1,Male,2016,330112.0
11,Najran,3,Total,1,Male,2017,330549.0
11,Najran,3,Total,1,Male,2018,322922.0
11,Najran,3,Total,1,Male,2019,322396.0
11,Najran,3,Total,1,Male,2020,338768.0
11,Najran,3,Total,1,Male,2021,330981.0
11,Najran,3,Total,1,Male,2022,349933.0
11,Najran,3,Total,2,Female,2010,181436.0
11,Najran,3,Total,2,Female,2011,186123.0
11,Najran,3,Total,2,Female,2012,191070.0
11,Najran,3,Total,2,Female,2013,197687.0
11,Najran,3,Total,2,Female,2014,203711.0
11,Najran,3,Total,2,Female,2015,210051.0
11,Najran,3,Total,2,Female,2016,215846.0
11,Najran,3,Total,2,Female,2017,220623.0
11,Najran,3,Total,2,Female,2018,222398.0
11,Najran,3,Total,2,Female,2019,225841.0
11,Najran,3,Total,2,Female,2020,235576.0
11,Najran,3,Total,2,Female,2021,236552.0
11,Najran,3,Total,2,Female,2022,242367.0
11,Najran,3,Total,3,Total,2010,423831.0
11,Najran,3,Total,3,Total,2011,442261.0
11,Najran,3,Total,3,Total,2012,460802.0
11,Najran,3,Total,3,Total,2013,484876.0
11,Najran,3,Total,3,Total,2014,499520.0
11,Najran,3,Total,3,Total,2015,525201.0
11,Najran,3,Total,3,Total,2016,545958.0
11,Najran,3,Total,3,Total,2017,551172.0
11,Najran,3,Total,3,Total,2018,545320.0
11,Najran,3,Total,3,Total,2019,548237.0
11,Najran,3,Total,3,Total,2020,574344.0
11,Najran,3,Total,3,Total,2021,567533.0
11,Najran,3,Total,3,Total,2022,592300.0
12,Al-Baha,1,Saudi,1,Male,2010,92422.0
12,Al-Baha,1,Saudi,1,Male,2011,94235.0
12,Al-Baha,1,Saudi,1,Male,2012,96365.0
12,Al-Baha,1,Saudi,1,Male,2013,98881.0
12,Al-Baha,1,Saudi,1,Male,2014,101794.0
12,Al-Baha,1,Saudi,1,Male,2015,104524.0
12,Al-Baha,1,Saudi,1,Male,2016,106956.0
12,Al-Baha,1,Saudi,1,Male,2017,109065.0
12,Al-Baha,1,Saudi,1,Male,2018,111589.0
12,Al-Baha,1,Saudi,1,Male,2019,114395.0
12,Al-Baha,1,Saudi,1,Male,2020,117530.0
12,Al-Baha,1,Saudi,1,Male,2021,120156.0
12,Al-Baha,1,Saudi,1,Male,2022,122883.0
12,Al-Baha,1,Saudi,2,Female,2010,94797.0
12,Al-Baha,1,Saudi,2,Female,2011,96899.0
12,Al-Baha,1,Saudi,2,Female,2012,99234.0
12,Al-Baha,1,Saudi,2,Female,2013,101946.0
12,Al-Baha,1,Saudi,2,Female,2014,104998.0
12,Al-Baha,1,Saudi,2,Female,2015,108025.0
12,Al-Baha,1,Saudi,2,Female,2016,110757.0
12,Al-Baha,1,Saudi,2,Female,2017,113257.0
12,Al-Baha,1,Saudi,2,Female,2018,116010.0
12,Al-Baha,1,Saudi,2,Female,2019,119001.0
12,Al-Baha,1,Saudi,2,Female,2020,122365.0
12,Al-Baha,1,Saudi,2,Female,2021,125345.0
12,Al-Baha,1,Saudi,2,Female,2022,128405.0
12,Al-Baha,1,Saudi,3,Total,2010,187219.0
12,Al-Baha,1,Saudi,3,Total,2011,191134.0
12,Al-Baha,1,Saudi,3,Total,2012,195599.0
12,Al-Baha,1,Saudi,3,Total,2013,200827.0
12,Al-Baha,1,Saudi,3,Total,2014,206792.0
12,Al-Baha,1,Saudi,3,Total,2015,212549.0
12,Al-Baha,1,Saudi,3,Total,2016,217713.0
12,Al-Baha,1,Saudi,3,Total,2017,222322.0
12,Al-Baha,1,Saudi,3,Total,2018,227599.0
12,Al-Baha,1,Saudi,3,Total,2019,233396.0
12,Al-Baha,1,Saudi,3,Total,2020,239895.0
12,Al-Baha,1,Saudi,3,Total,2021,245501.0
12,Al-Baha,1,Saudi,3,Total,2022,251288.0
12,Al-Baha,2,Non Saudi,1,Male,2010,59029.0
12,Al-Baha,2,Non Saudi,1,Male,2011,64299.0
12,Al-Baha,2,Non Saudi,1,Male,2012,68850.0
12,Al-Baha,2,Non Saudi,1,Male,2013,75077.0
12,Al-Baha,2,Non Saudi,1,Male,2014,75412.0
12,Al-Baha,2,Non Saudi,1,Male,2015,81945.0
12,Al-Baha,2,Non Saudi,1,Male,2016,85946.0
12,Al-Baha,2,Non Saudi,1,Male,2017,82134.0
12,Al-Baha,2,Non Saudi,1,Male,2018,73960.0
12,Al-Baha,2,Non Saudi,1,Male,2019,69631.0
12,Al-Baha,2,Non Saudi,1,Male,2020,73593.0
12,Al-Baha,2,Non Saudi,1,Male,2021,66075.0
12,Al-Baha,2,Non Saudi,1,Male,2022,71375.0
12,Al-Baha,2,Non Saudi,2,Female,2010,16209.0
12,Al-Baha,2,Non Saudi,2,Female,2011,16521.0
12,Al-Baha,2,Non Saudi,2,Female,2012,16752.0
12,Al-Baha,2,Non Saudi,2,Female,2013,17508.0
12,Al-Baha,2,Non Saudi,2,Female,2014,17682.0
12,Al-Baha,2,Non Saudi,2,Female,2015,18064.0
12,Al-Baha,2,Non Saudi,2,Female,2016,18333.0
12,Al-Baha,2,Non Saudi,2,Female,2017,18323.0
12,Al-Baha,2,Non Saudi,2,Female,2018,16951.0
12,Al-Baha,2,Non Saudi,2,Female,2019,16230.0
12,Al-Baha,2,Non Saudi,2,Female,2020,17817.0
12,Al-Baha,2,Non Saudi,2,Female,2021,16257.0
12,Al-Baha,2,Non Saudi,2,Female,2022,16511.0
12,Al-Baha,2,Non Saudi,3,Total,2010,75238.0
12,Al-Baha,2,Non Saudi,3,Total,2011,80820.0
12,Al-Baha,2,Non Saudi,3,Total,2012,85602.0
12,Al-Baha,2,Non Saudi,3,Total,2013,92585.0
12,Al-Baha,2,Non Saudi,3,Total,2014,93094.0
12,Al-Baha,2,Non Saudi,3,Total,2015,100009.0
12,Al-Baha,2,Non Saudi,3,Total,2016,104279.0
12,Al-Baha,2,Non Saudi,3,Total,2017,100457.0
12,Al-Baha,2,Non Saudi,3,Total,2018,90911.0
12,Al-Baha,2,Non Saudi,3,Total,2019,85861.0
12,Al-Baha,2,Non Saudi,3,Total,2020,91410.0
12,Al-Baha,2,Non Saudi,3,Total,2021,82332.0
12,Al-Baha,2,Non Saudi,3,Total,2022,87886.0
12,Al-Baha,3,Total,1,Male,2010,151451.0
12,Al-Baha,3,Total,1,Male,2011,158534.0
12,Al-Baha,3,Total,1,Male,2012,165215.0
12,Al-Baha,3,Total,1,Male,2013,173958.0
12,Al-Baha,3,Total,1,Male,2014,177206.0
12,Al-Baha,3,Total,1,Male,2015,186469.0
12,Al-Baha,3,Total,1,Male,2016,192902.0
12,Al-Baha,3,Total,1,Male,2017,191199.0
12,Al-Baha,3,Total,1,Male,2018,185549.0
12,Al-Baha,3,Total,1,Male,2019,184026.0
12,Al-Baha,3,Total,1,Male,2020,191123.0
12,Al-Baha,3,Total,1,Male,2021,186231.0
12,Al-Baha,3,Total,1,Male,2022,194258.0
12,Al-Baha,3,Total,2,Female,2010,111006.0
12,Al-Baha,3,Total,2,Female,2011,113420.0
12,Al-Baha,3,Total,2,Female,2012,115986.0
12,Al-Baha,3,Total,2,Female,2013,119454.0
12,Al-Baha,3,Total,2,Female,2014,122680.0
12,Al-Baha,3,Total,2,Female,2015,126089.0
12,Al-Baha,3,Total,2,Female,2016,129090.0
12,Al-Baha,3,Total,2,Female,2017,131580.0
12,Al-Baha,3,Total,2,Female,2018,132961.0
12,Al-Baha,3,Total,2,Female,2019,135231.0
12,Al-Baha,3,Total,2,Female,2020,140182.0
12,Al-Baha,3,Total,2,Female,2021,141602.0
12,Al-Baha,3,Total,2,Female,2022,144916.0
12,Al-Baha,3,Total,3,Total,2010,262457.0
12,Al-Baha,3,Total,3,Total,2011,271954.0
12,Al-Baha,3,Total,3,Total,2012,281201.0
12,Al-Baha,3,Total,3,Total,2013,293412.0
12,Al-Baha,3,Total,3,Total,2014,299886.0
12,Al-Baha,3,Total,3,Total,2015,312558.0
12,Al-Baha,3,Total,3,Total,2016,321992.0
12,Al-Baha,3,Total,3,Total,2017,322779.0
12,Al-Baha,3,Total,3,Total,2018,318510.0
12,Al-Baha,3,Total,3,Total,2019,319257.0
12,Al-Baha,3,Total,3,Total,2020,331305.0
12,Al-Baha,3,Total,3,Total,2021,327833.0
12,Al-Baha,3,Total,3,Total,2022,339174.0
13,Al-Jouf,1,Saudi,1,Male,2010,170202.0
13,Al-Jouf,1,Saudi,1,Male,2011,173361.0
13,Al-Jouf,1,Saudi,1,Male,2012,177107.0
13,Al-Jouf,1,Saudi,1,Male,2013,181436.0
13,Al-Jouf,1,Saudi,1,Male,2014,186470.0
13,Al-Jouf,1,Saudi,1,Male,2015,191142.0
13,Al-Jouf,1,Saudi,1,Male,2016,195224.0
13,Al-Jouf,1,Saudi,1,Male,2017,198781.0
13,Al-Jouf,1,Saudi,1,Male,2018,202935.0
13,Al-Jouf,1,Saudi,1,Male,2019,207354.0
13,Al-Jouf,1,Saudi,1,Male,2020,212298.0
13,Al-Jouf,1,Saudi,1,Male,2021,216252.0
13,Al-Jouf,1,Saudi,1,Male,2022,220359.0
13,Al-Jouf,1,Saudi,2,Female,2010,169397.0
13,Al-Jouf,1,Saudi,2,Female,2011,172724.0
13,Al-Jouf,1,Saudi,2,Female,2012,176392.0
13,Al-Jouf,1,Saudi,2,Female,2013,180666.0
13,Al-Jouf,1,Saudi,2,Female,2014,185605.0
13,Al-Jouf,1,Saudi,2,Female,2015,190315.0
13,Al-Jouf,1,Saudi,2,Female,2016,194629.0
13,Al-Jouf,1,Saudi,2,Female,2017,198447.0
13,Al-Jouf,1,Saudi,2,Female,2018,202611.0
13,Al-Jouf,1,Saudi,2,Female,2019,206987.0
13,Al-Jouf,1,Saudi,2,Female,2020,211750.0
13,Al-Jouf,1,Saudi,2,Female,2021,215787.0
13,Al-Jouf,1,Saudi,2,Female,2022,219905.0
13,Al-Jouf,1,Saudi,3,Total,2010,339599.0
13,Al-Jouf,1,Saudi,3,Total,2011,346085.0
13,Al-Jouf,1,Saudi,3,Total,2012,353499.0
13,Al-Jouf,1,Saudi,3,Total,2013,362102.0
13,Al-Jouf,1,Saudi,3,Total,2014,372075.0
13,Al-Jouf,1,Saudi,3,Total,2015,381457.0
13,Al-Jouf,1,Saudi,3,Total,2016,389853.0
13,Al-Jouf,1,Saudi,3,Total,2017,397228.0
13,Al-Jouf,1,Saudi,3,Total,2018,405546.0
13,Al-Jouf,1,Saudi,3,Total,2019,414341.0
13,Al-Jouf,1,Saudi,3,Total,2020,424048.0
13,Al-Jouf,1,Saudi,3,Total,2021,432039.0
13,Al-Jouf,1,Saudi,3,Total,2022,440264.0
13,Al-Jouf,2,Non Saudi,1,Male,2010,83154.0
13,Al-Jouf,2,Non Saudi,1,Male,2011,92164.0
13,Al-Jouf,2,Non Saudi,1,Male,2012,100442.0
13,Al-Jouf,2,Non Saudi,1,Male,2013,111489.0
13,Al-Jouf,2,Non Saudi,1,Male,2014,114009.0
13,Al-Jouf,2,Non Saudi,1,Male,2015,126144.0
13,Al-Jouf,2,Non Saudi,1,Male,2016,134730.0
13,Al-Jouf,2,Non Saudi,1,Male,2017,131154.0
13,Al-Jouf,2,Non Saudi,1,Male,2018,120319.0
13,Al-Jouf,2,Non Saudi,1,Male,2019,115416.0
13,Al-Jouf,2,Non Saudi,1,Male,2020,124328.0
13,Al-Jouf,2,Non Saudi,1,Male,2021,113799.0
13,Al-Jouf,2,Non Saudi,1,Male,2022,125328.0
13,Al-Jouf,2,Non Saudi,2,Female,2010,21919.0
13,Al-Jouf,2,Non Saudi,2,Female,2011,22938.0
13,Al-Jouf,2,Non Saudi,2,Female,2012,23877.0
13,Al-Jouf,2,Non Saudi,2,Female,2013,25616.0
13,Al-Jouf,2,Non Saudi,2,Female,2014,26546.0
13,Al-Jouf,2,Non Saudi,2,Female,2015,27810.0
13,Al-Jouf,2,Non Saudi,2,Female,2016,28944.0
13,Al-Jouf,2,Non Saudi,2,Female,2017,29670.0
13,Al-Jouf,2,Non Saudi,2,Female,2018,28140.0
13,Al-Jouf,2,Non Saudi,2,Female,2019,27622.0
13,Al-Jouf,2,Non Saudi,2,Female,2020,31070.0
13,Al-Jouf,2,Non Saudi,2,Female,2021,29056.0
13,Al-Jouf,2,Non Saudi,2,Female,2022,30230.0
13,Al-Jouf,2,Non Saudi,3,Total,2010,105073.0
13,Al-Jouf,2,Non Saudi,3,Total,2011,115102.0
13,Al-Jouf,2,Non Saudi,3,Total,2012,124319.0
13,Al-Jouf,2,Non Saudi,3,Total,2013,137105.0
13,Al-Jouf,2,Non Saudi,3,Total,2014,140555.0
13,Al-Jouf,2,Non Saudi,3,Total,2015,153954.0
13,Al-Jouf,2,Non Saudi,3,Total,2016,163674.0
13,Al-Jouf,2,Non Saudi,3,Total,2017,160824.0
13,Al-Jouf,2,Non Saudi,3,Total,2018,148459.0
13,Al-Jouf,2,Non Saudi,3,Total,2019,143038.0
13,Al-Jouf,2,Non Saudi,3,Total,2020,155398.0
13,Al-Jouf,2,Non Saudi,3,Total,2021,142855.0
13,Al-Jouf,2,Non Saudi,3,Total,2022,155558.0
13,Al-Jouf,3,Total,1,Male,2010,253356.0
13,Al-Jouf,3,Total,1,Male,2011,265525.0
13,Al-Jouf,3,Total,1,Male,2012,277549.0
13,Al-Jouf,3,Total,1,Male,2013,292925.0
13,Al-Jouf,3,Total,1,Male,2014,300479.0
13,Al-Jouf,3,Total,1,Male,2015,317286.0
13,Al-Jouf,3,Total,1,Male,2016,329954.0
13,Al-Jouf,3,Total,1,Male,2017,329935.0
13,Al-Jouf,3,Total,1,Male,2018,323254.0
13,Al-Jouf,3,Total,1,Male,2019,322770.0
13,Al-Jouf,3,Total,1,Male,2020,336626.0
13,Al-Jouf,3,Total,1,Male,2021,330051.0
13,Al-Jouf,3,Total,1,Male,2022,345687.0
13,Al-Jouf,3,Total,2,Female,2010,191316.0
13,Al-Jouf,3,Total,2,Female,2011,195662.0
13,Al-Jouf,3,Total,2,Female,2012,200269.0
13,Al-Jouf,3,Total,2,Female,2013,206282.0
13,Al-Jouf,3,Total,2,Female,2014,212151.0
13,Al-Jouf,3,Total,2,Female,2015,218125.0
13,Al-Jouf,3,Total,2,Female,2016,223573.0
13,Al-Jouf,3,Total,2,Female,2017,228117.0
13,Al-Jouf,3,Total,2,Female,2018,230751.0
13,Al-Jouf,3,Total,2,Female,2019,234609.0
13,Al-Jouf,3,Total,2,Female,2020,242820.0
13,Al-Jouf,3,Total,2,Female,2021,244843.0
13,Al-Jouf,3,Total,2,Female,2022,250135.0
13,Al-Jouf,3,Total,3,Total,2010,444672.0
13,Al-Jouf,3,Total,3,Total,2011,461187.0
13,Al-Jouf,3,Total,3,Total,2012,477818.0
13,Al-Jouf,3,Total,3,Total,2013,499207.0
13,Al-Jouf,3,Total,3,Total,2014,512630.0
13,Al-Jouf,3,Total,3,Total,2015,535411.0
13,Al-Jouf,3,Total,3,Total,2016,553527.0
13,Al-Jouf,3,Total,3,Total,2017,558052.0
13,Al-Jouf,3,Total,3,Total,2018,554005.0
13,Al-Jouf,3,Total,3,Total,2019,557379.0
13,Al-Jouf,3,Total,3,Total,2020,579446.0
13,Al-Jouf,3,Total,3,Total,2021,574894.0
13,Al-Jouf,3,Total,3,Total,2022,595822.0
15,Grand Total,1,Saudi,1,Male,2010,7066599.0
15,Grand Total,1,Saudi,1,Male,2011,7210243.0
15,Grand Total,1,Saudi,1,Male,2012,7380972.0
15,Grand Total,1,Saudi,1,Male,2013,7581015.0
15,Grand Total,1,Saudi,1,Male,2014,7812695.0
15,Grand Total,1,Saudi,1,Male,2015,8029058.0
15,Grand Total,1,Saudi,1,Male,2016,8218925.0
15,Grand Total,1,Saudi,1,Male,2017,8383654.0
15,Grand Total,1,Saudi,1,Male,2018,8578445.0
15,Grand Total,1,Saudi,1,Male,2019,8790733.0
15,Grand Total,1,Saudi,1,Male,2020,9030279.0
15,Grand Total,1,Saudi,1,Male,2021,9228524.0
15,Grand Total,1,Saudi,1,Male,2022,9434131.0
15,Grand Total,1,Saudi,1,Male,2023,9641422.0
15,Grand Total,1,Saudi,1,Male,2024,9827595.0
15,Grand Total,1,Saudi,2,Female,2010,6979565.0
15,Grand Total,1,Saudi,2,Female,2011,7131886.0
15,Grand Total,1,Saudi,2,Female,2012,7302574.0
15,Grand Total,1,Saudi,2,Female,2013,7498386.0
15,Grand Total,1,Saudi,2,Female,2014,7722341.0
15,Grand Total,1,Saudi,2,Female,2015,7939013.0
15,Grand Total,1,Saudi,2,Female,2016,8136387.0
15,Grand Total,1,Saudi,2,Female,2017,8313326.0
15,Grand Total,1,Saudi,2,Female,2018,8507191.0
15,Grand Total,1,Saudi,2,Female,2019,8716438.0
15,Grand Total,1,Saudi,2,Female,2020,8948308.0
15,Grand Total,1,Saudi,2,Female,2021,9152145.0
15,Grand Total,1,Saudi,2,Female,2022,9358131.0
15,Grand Total,1,Saudi,2,Female,2023,9604507.0
15,Grand Total,1,Saudi,2,Female,2024,9807663.0
15,Grand Total,1,Saudi,3,Total,2010,14046164.0
15,Grand Total,1,Saudi,3,Total,2011,14342129.0
15,Grand Total,1,Saudi,3,Total,2012,14683546.0
15,Grand Total,1,Saudi,3,Total,2013,15079401.0
15,Grand Total,1,Saudi,3,Total,2014,15535036.0
15,Grand Total,1,Saudi,3,Total,2015,15968071.0
15,Grand Total,1,Saudi,3,Total,2016,16355312.0
15,Grand Total,1,Saudi,3,Total,2017,16696980.0
15,Grand Total,1,Saudi,3,Total,2018,17085636.0
15,Grand Total,1,Saudi,3,Total,2019,17507171.0
15,Grand Total,1,Saudi,3,Total,2020,17978587.0
15,Grand Total,1,Saudi,3,Total,2021,18380669.0
15,Grand Total,1,Saudi,3,Total,2022,18792262.0
15,Grand Total,1,Saudi,3,Total,2023,19245929.0
15,Grand Total,1,Saudi,3,Total,2024,19635258.0
15,Grand Total,2,Non Saudi,1,Male,2010,7156237.0
15,Grand Total,2,Non Saudi,1,Male,2011,7896884.0
15,Grand Total,2,Non Saudi,1,Male,2012,8568573.0
15,Grand Total,2,Non Saudi,1,Male,2013,9469421.0
15,Grand Total,2,Non Saudi,1,Male,2014,9641977.0
15,Grand Total,2,Non Saudi,1,Male,2015,10621855.0
15,Grand Total,2,Non Saudi,1,Male,2016,11296387.0
15,Grand Total,2,Non Saudi,1,Male,2017,10949843.0
15,Grand Total,2,Non Saudi,1,Male,2018,10002472.0
15,Grand Total,2,Non Saudi,1,Male,2019,9553850.0
15,Grand Total,2,Non Saudi,1,Male,2020,10248548.0
15,Grand Total,2,Non Saudi,1,Male,2021,9341023.0
15,Grand Total,2,Non Saudi,1,Male,2022,10244464.0
15,Grand Total,2,Non Saudi,1,Male,2023,11153512.0
15,Grand Total,2,Non Saudi,1,Male,2024,12088577.0
15,Grand Total,2,Non Saudi,2,Female,2010,2776086.0
15,Grand Total,2,Non Saudi,2,Female,2011,2852854.0
15,Grand Total,2,Non Saudi,2,Female,2012,2916742.0
15,Grand Total,2,Non Saudi,2,Female,2013,3075182.0
15,Grand Total,2,Non Saudi,2,Female,2014,3132260.0
15,Grand Total,2,Non Saudi,2,Female,2015,3226456.0
15,Grand Total,2,Non Saudi,2,Female,2016,3302499.0
15,Grand Total,2,Non Saudi,2,Female,2017,3330532.0
15,Grand Total,2,Non Saudi,2,Female,2018,3108173.0
15,Grand Total,2,Non Saudi,2,Female,2019,3002778.0
15,Grand Total,2,Non Saudi,2,Female,2020,3325375.0
15,Grand Total,2,Non Saudi,2,Female,2021,3062691.0
15,Grand Total,2,Non Saudi,2,Female,2022,3138498.0
15,Grand Total,2,Non Saudi,2,Female,2023,3303290.0
15,Grand Total,2,Non Saudi,2,Female,2024,3576445.0
15,Grand Total,2,Non Saudi,3,Total,2010,9932323.0
15,Grand Total,2,Non Saudi,3,Total,2011,10749738.0
15,Grand Total,2,Non Saudi,3,Total,2012,11485315.0
15,Grand Total,2,Non Saudi,3,Total,2013,12544603.0
15,Grand Total,2,Non Saudi,3,Total,2014,12774237.0
15,Grand Total,2,Non Saudi,3,Total,2015,13848311.0
15,Grand Total,2,Non Saudi,3,Total,2016,14598886.0
15,Grand Total,2,Non Saudi,3,Total,2017,14280375.0
15,Grand Total,2,Non Saudi,3,Total,2018,13110645.0
15,Grand Total,2,Non Saudi,3,Total,2019,12556628.0
15,Grand Total,2,Non Saudi,3,Total,2020,13573923.0
15,Grand Total,2,Non Saudi,3,Total,2021,12403714.0
15,Grand Total,2,Non Saudi,3,Total,2022,13382962.0
15,Grand Total,2,Non Saudi,3,Total,2023,14456802.0
15,Grand Total,2,Non Saudi,3,Total,2024,15665022.0
15,Grand Total,3,Total,1,Male,2010,14222836.0
15,Grand Total,3,Total,1,Male,2011,15107127.0
15,Grand Total,3,Total,1,Male,2012,15949545.0
15,Grand Total,3,Total,1,Male,2013,17050436.0
15,Grand Total,3,Total,1,Male,2014,17454672.0
15,Grand Total,3,Total,1,Male,2015,18650913.0
15,Grand Total,3,Total,1,Male,2016,19515312.0
15,Grand Total,3,Total,1,Male,2017,19333497.0
15,Grand Total,3,Total,1,Male,2018,18580917.0
15,Grand Total,3,Total,1,Male,2019,18344583.0
15,Grand Total,3,Total,1,Male,2020,19278827.0
15,Grand Total,3,Total,1,Male,2021,18569547.0
15,Grand Total,3,Total,1,Male,2022,19678595.0
15,Grand Total,3,Total,1,Male,2023,20794934.0
15,Grand Total,3,Total,1,Male,2024,21916172.0
